Plazas;Establecimiento;Tipo;Direccion;Numero;CodigoPostal;Coordenada_X;Coordenada_Y;Altitud;Municipio;basura
0;CASA JUAN;BAR;SAN JUAN, 68 ;0;38000;28.468.265;-16.284.611;0;LA LAGUNA;
70;CASA JUAN PEDRO;BAR;CTRA. PROVINCIAL, 101 (EL CALVARIO) ;0;38390;28.422.010.120.000.000;-1.649.904.335;0;SANTA URSULA;
56;CASA JUAN PEDRO;RESTAURANTE;MARITIMA CALETILLAS AVDA.;0;38000;0;0;0;CANDELARIA;
50;CASA JULIO;RESTAURANTE;EL MOCAN, 46 ;0;38410;0;0;0;LOS REALEJOS;
28;CASA JUANITO;RESTAURANTE;NUEVO, 33 CMNO. ;0;38000;0;0;0;LA MATANZA DE ACENTEJO;
58;CASA JUAN;RESTAURANTE;TOSCA ANA MARIA, 2 ;0;38390;28.425.358;-1.647.236;0;SANTA URSULA;
16;CASA JULIO EL GALLO;RESTAURANTE;SAN SEBASTIAN, 49 ;0;38260;43.566.667;-5.9;0;LA LAGUNA;
0;CASA KROMBACHER (ZUM KROMBACHER);BAR;PONDEROSA, L-3 C.C. ;0;38660;0;0;0;ADEJE;
48;CASA KILIAN;RESTAURANTE;TACORONTE-TEJINA, 173 CTRA. ;0;38350;2.849.922.768;-1.640.718.267;0;TACORONTE;
36;CASA LALA;RESTAURANTE;LA CRUZ, 14 ;0;38589;4.363.616.180.419.920;-1.133.007.583.618.160;0;ARICO;
0;CASA LALO;BAR;GUAYONJE, 31 ;0;38000;0;0;0;TACORONTE;
50;CASA JUANA ;RESTAURANTE;CANDELARIA, 13 ;0;38680;28.227.736.340.000.000;-1.684.108.399;0;GUIA DE ISORA;
80;CASA LEON;RESTAURANTE;C/ HOYA HONDA,S/N;0;38440;0;0;0;LA GUANCHA;
46;CASA LEON;RESTAURANTE;SAN BENITO ABAD, S/N. ;0;38617;0;0;0;GRANADILLA DE ABONA;
34;CASA LIBE;RESTAURANTE;ROMA, 24 AVDA. (URB. PUNTILLO DEL SOL) ;0;38360;26.574.310.302.734.300;-9.887.155.151.367.180;0;EL SAUZAL;
49;CASA LALA;RESTAURANTE;EL DURAZNO, 33 CMNO.;0;38400;28.403.872;-16.534.367;0;PUERTO DE LA CRUZ;
58;CASA LA VIEJA;RESTAURANTE;LA VERA-LOS REALEJOS, 11 CTRA.;0;38400;28.397.088.249.999.900;-16.554.113.530.000.000;0;PUERTO DE LA CRUZ;
30;CASA LINDA;BAR;GAMA, 3 EDIF. (EL TOSCAL);0;38410;0;0;0;LOS REALEJOS;
162;CASA LOPEZ;RESTAURANTE;ANTIGUA LA CORUJERA, 4 CTRA. ;0;38390;0;0;0;SANTA URSULA;
78;CASA LUIS;RESTAURANTE;PARQUE SANTIAGO II LAS AMERICAS PYA. ;0;38000;0;0;0;ARONA;
0;CASA LOLA;BAR;SAN BERNARDO BDA. ;0;38000;28.366.955;-16.830.972;0;LOS SILOS;
40;CASA LUIS;RESTAURANTE;INMACULADA, 40 AVDA. ;0;38360;0;0;0;EL SAUZAL;
0;CASA LUIS;BAR;ADELANTADO, 19 ;0;38350;0;0;0;TACORONTE;
30;CASA LUCAS;RESTAURANTE;PLAYA SAN MARCOS ;0;38430;28.379.727;-16.723.219;0;ICOD DE LOS VINOS;
62;CASA MANOLO;RESTAURANTE;SANTA CATALINA, 13 ;0;38613;0;0;0;VILAFLOR;
215;CASA MANOLO;RESTAURANTE;LLANO EL MORO, 63 ;0;38290;202.468.262;-990.200.348;0;EL ROSARIO;
50;CASA MANOLIN;BAR;GENERAL LAS CANALITAS, 14 CTRA. ;0;38430;0;0;0;ICOD DE LOS VINOS;
70;CASA MAQUILA;RESTAURANTE;CALLEJON MAQUILA, S/N ;0;38202;28.489.155;-16.319.075;0;LA LAGUNA;
118;CASA MAMACARMEN;RESTAURANTE;GENERAL AGUA GARCIA, 16 CTRA. ;0;38355;0;0;0;TACORONTE;
172;CASA MARIA;RESTAURANTE;C.C. ESMERALDA, L-7;0;38670;0;0;0;ADEJE;
0;CASA MARIA;BAR;SUBIDA A LAS CUEVECITAS, S/N. ;0;38530;30.160.860.061.645.500;-10.468.328.857.421.800;0;CANDELARIA;
0;CASA MARINA;BAR;JOSEBAS, L-4 C.C. ;0;38650;0;0;0;ARONA;
36;CASA LUZARDO;RESTAURANTE;PIMENTEL, 3 (Bº SAN JOSE) ;0;38120;28.511.589;-16.189.434;0;SANTA CRUZ DE TENERIFE;
50;CASA MARY TAPAS;CAFETERIA;AVDA- MARITIMA, 9 (EDIF. LA GUAIRA, L-4);0;38530;30.160.860.061.645.500;-10.468.328.857.421.800;0;CANDELARIA;
62;CASA MARY;RESTAURANTE;GENERAL LAS GALLETAS, 21 CTRA. (EDIF. SATURNO) LA ESTRELLA;0;38631;0;0;0;ARONA;
20;CASA MEDITERRANEA;RESTAURANTE;C/. BENJAMIN J. MIRANDA, 5 ;0;38400;0;0;0;PUERTO DE LA CRUZ;
24;CASA MEL;CAFETERIA;C/. CUPIDO, S/N. (EDIF. ORQUIDEA, L-7A) ;0;38400;0;0;0;PUERTO DE LA CRUZ;
106;CASA MEXICANA;RESTAURANTE;C/. COLON, S/N. (C.C. PLAYA, L-6/7) PUERTO COLON;0;38632;0;0;0;ADEJE;
50;CASA MI SUEGRA;RESTAURANTE;C/. DEL ROSARIO, 25;0;38315;0;0;0;LA OROTAVA;
140;CASA MI SUEGRA;RESTAURANTE;SAN IGNACIO, 3 ;0;38280;28.502.606;-1.635.669;0;TEGUESTE;
16;CASA MICAELA;RESTAURANTE;ANCHIETA, 52 ;0;38200;0;0;0;LA LAGUNA;
40;CASA MIGUEL;RESTAURANTE;FUERTEVENTURA, 72  ;0;38640;0;0;0;ARONA;
44;CASA MI'JO;RESTAURANTE;PREVENTORIO, 11 (LAS ROSAS);0;38355;0;0;946;EL ROSARIO;
16;CASA MIGUEL;RESTAURANTE;GRAN PODER AVDA., 26 ;0;38250;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
57;CASA MOISES;RESTAURANTE;EL PINO, 8 ;0;38380;0;0;0;LA VICTORIA DE ACENTEJO;
176;CASA MIRANDA;RESTAURANTE;SANTO DOMINGO, 13 ;0;38400;0;0;0;PUERTO DE LA CRUZ;
92;CASA MIGUEL Y MIRI DE LAS CAÑAS;RESTAURANTE;LAGUNA PARK, 5 C.C. (SAN EUGENIO ALTO) ;0;38660;28.083.447;-16.726.581;0;ADEJE;
40;CASA MON;RESTAURANTE;LA PLAZA, 5 ;0;38686;0;0;0;GUIA DE ISORA;
70;CASA NAZARIO;RESTAURANTE;SAN CRISTOBAL, 68;0;38360;0;0;0;EL SAUZAL;
25;CASA NEKE;RESTAURANTE;CTRA. LA ESPERANZA KM.3, S/N.;0;38000;0;0;0;LA LAGUNA;
0;CASA NELSON;BAR;CHARCO DE LA CASONA, 8 ;0;38008;0;0;0;SANTA CRUZ DE TENERIFE;
40;CASA NANCY;RESTAURANTE;C/. ISLA DE CUBA, 11 (ESQ. PARAGUAY);0;38611;2.808.309.942;-1.656.144.977;0;GRANADILLA DE ABONA;
74;CASA NICOLAS;RESTAURANTE;MIRAFLORES (LA CALETA) ;0;38000;8.066.670.417.785.640;-783.499.984.741.211;0;GARACHICO;
0;CASA NICO;BAR;C/. LEONCIO RODRIGUEZ, 69;0;38005;0;0;0;SANTA CRUZ DE TENERIFE;
80;CASA NIEVES;BAR;C/. LA LUZ, 10 ;0;38000;3.952.854.919.433.590;-12.117.623.138.427.700;0;LA OROTAVA;
30;CASA OCTAVIO;BAR;GENERAL BENIJOS, 147 CTRA. ;0;38300;0;0;0;LA OROTAVA;
60;CASA OLEGARIO;RESTAURANTE;LA PISCINA, 9 ;0;38530;0;0;0;CANDELARIA;
48;CASA ODON;RESTAURANTE;GENERAL DEL NORTE KM.21'2, 116 CTRA. ;0;38360;0;0;0;EL SAUZAL;
76;CASA PABLO;RESTAURANTE;EL CAMISON, L-47 RESID. ;0;38650;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
110;CASA PABLO;RESTAURANTE;VENEZUELA, 9 AVDA. ;0;38400;0;0;0;PUERTO DE LA CRUZ;
64;CASA OLGA;RESTAURANTE;TAGANANA-PLAYA EL ROQUE, S/N. CTRA.;0;38130;2.855.820.083.618.160;-16.216.859.817.504.800;0;SANTA CRUZ DE TENERIFE;
0;CASA PACA;BAR;EL VELO, 104 - ;0;38300;28.367.427;-16.501.781;0;LA OROTAVA;
28;CASA PACO;TASCA;GENERAL, 140 CTRA.;0;38000;0;0;405;LA MATANZA DE ACENTEJO;
16;CASA PACO;BAR;MARITIMA, AVDA. (ED. TENERFIS) PLAYA SAN  MARCOS;0;38430;0;0;0;ICOD DE LOS VINOS;
60;CASA PANA;RESTAURANTE;C/. CASTAÑOS, 9;0;38613;0;0;0;VILAFLOR;
0;CASA PEDRO;BAR;LA MANCHA, 15 ;0;38000;0;0;0;EL ROSARIO;
0;CASA PANCHO;BAR;SANTO DOMINGO ;0;38500;0;0;0;GÜIMAR;
74;CASA PACO;RESTAURANTE;BOTANICO, 40 CTRA.  ;0;38400;28.413.447;-16.545.489;0;PUERTO DE LA CRUZ;
50;CASA PEDRO;RESTAURANTE;LAS MORADITAS  ;0;38640;13.542.967.796.325.600;-8.826.303.100.585.930;0;SAN MIGUEL;
100;CASA PEDRO;RESTAURANTE;MAGALLANES, 38 (URB. CASABLANCA) ;0;38398;0;0;0;SANTA URSULA;
36;CASA PEDRO;RESTAURANTE;LA LONGUERA, 10 ;0;38410;28.397.993;-16.578.721;0;LOS REALEJOS;
0;CASA PEDRO;BAR;RATIÑO ;0;38000;0;0;0;LA OROTAVA;
0;CASA PEÑA;BAR;GENERAL DEL SUR, 66 CTRA. ;0;38320;2.843.863.338;-1.630.478.114;0;SANTA CRUZ DE TENERIFE;
120;CASA PEPE;RESTAURANTE;AVDA. LORO PARQUE, S/N;NULL;38400;28.409.477;-16.565.831;0;PUERTO DE LA CRUZ;
0;CASA PEPE;BAR;ACENTEJO, 133 ;0;38370;0;0;0;LA MATANZA DE ACENTEJO;
45;CASA PEPE;RESTAURANTE;AVDA. MARITIMA, S/N. -C.C. PLAYA LA ARENA, L-12 (ANTES L-20) APTOS. SEGURO EL SOL;0;38683;0;0;0;SANTIAGO DEL TEIDE;
24;CASA PEPE;RESTAURANTE;PUERTITO CATAÑO CTRA.;0;38500;0;0;0;GÜIMAR;
40;CASA PEPE;RESTAURANTE;TRASERA DE UNELCO, 20 CTRA.;0;38520;0;0;0;CANDELARIA;
40;CASA PEPE;RESTAURANTE;AVDA. JOSE ANTONIO (ED. LAS GAVIOTAS) ;0;38640;0;0;0;ARONA;
18;CASA PEPE;RESTAURANTE;ROQUE LAS BODEGAS, S/N. ;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;
0;CASA PEPE;AREPERA;COLUMBRETE BL.4, L-5  ;0;38109;28.425.575.109.999.900;-1.630.579.994;0;SANTA CRUZ DE TENERIFE;
64;CASA PEPITO;RESTAURANTE;LA ARBEJA, 186  ;0;38300;3.952.854.919.433.590;-12.117.623.138.427.700;0;LA OROTAVA;
38;CASA PEPE;RESTAURANTE;AVDA. MARQUES VILLANUEVA DLE PRADO, 26 (ANTES EL BOTANICO, 26 CTRA.);0;38400;2.841.359.605;-16.538.731.799.999.900;0;PUERTO DE LA CRUZ;
30;CASA PETER II;HAMBURGUESERÍA;C/. NUÑEZ DE LA PEÑA, 3 ;0;38201;0;0;0;LA LAGUNA;
0;CASA PICAR;BAR;EL LOMO, 1 (TAGANANA) ;0;38130;0;0;0;SANTA CRUZ DE TENERIFE;
40;CASA PERDOMO;BAR;CTRA. SANTA BARBARA (LLANITO PERERA),61 ;0;38430;2.836.918;-16.699.778;0;ICOD DE LOS VINOS;
10;CASA PINO;BAR;EL VINO, 219 ;0;38000;0;0;0;LA LAGUNA;
61;CASA PIZZA;RESTAURANTE;SAN EUGENIO, L-56 C.C. (LAS AMERICAS) ;0;38000;0;0;0;ADEJE;
0;CASA PICAR;BAR;CANONIGO JUAN NEGRIN, 1 ;0;38130;28.559.724;-16.216.688;0;SANTA CRUZ DE TENERIFE;
34;CASA POLY;RESTAURANTE;C/. ISMAEL DOMINGUEZ, 128 ;0;38350;2.848.109;-1.641.818;0;TACORONTE;
20;CASA RAMALLO;RESTAURANTE;CTRA. LA ESPERANZA KM. 2 ;0;38290;-329.178.505;-607.129.593;0;EL ROSARIO;
90;CASA QUINTANA;RESTAURANTE;LLANO DE VENTO, 3 ;0;38650;0;0;0;ARONA;
25;CASA RAMIRO;RESTAURANTE;MONTE DE LAS MERCEDES, 183 CTRA. ;0;38023;0;0;0;LA LAGUNA;
54;CASA RAMON;RESTAURANTE;ESTEBAN DE PONTE, 4 ;0;38450;2.837.265.238;-16.765.560.509.999.900;0;GARACHICO;
58;CASA RAMON;RESTAURANTE;CTRA. GUAZA-LAS GALLETAS, 177;0;38631;4.027.027.893.066.400;-7.966.221.618.652.340;0;ARONA;
80;CASA RIVERO;RESTAURANTE;SAN CRISTOBAL, 33 ;0;38370;0;0;0;LA MATANZA DE ACENTEJO;
0;CASA RIQUELME;TABERNA;EL LOMO, 10 ;0;38480;3.828.950.119.018.550;-12.243.433.380.126.900;0;BUENAVISTA DEL NORTE;
94;CASA ROMAN;RESTAURANTE;SAN NICOLAS, 48 ;0;38360;2.847.725.039;-1.643.395.975;0;EL SAUZAL;
30;CASA ROMULO SALINAS;RESTAURANTE;AVDA. SUECIA, 48 ;0;38650;4.027.027.893.066.400;-7.966.221.618.652.340;0;ARONA;
36;CASA SANTIAGO;BAR;SANTA CRUZ, S/N. AVDA. ;0;38500;0;0;0;GÜIMAR;
0;CASA ROSENDO;BAR;ARAYA DE CANDELARIA ;0;38000;28.366.849.899.291.900;-16.397.470.474.243.100;0;CANDELARIA;
12;CASA SANTIAGO;BAR;CUMBRE DE TAGANANA, 41 ;0;38130;3.765.576.303;-5.709.430.579.999.990;0;SANTA CRUZ DE TENERIFE;
0;CASA ROSAURA;BAR;C/ HERRERIA, 28;0;38350;28.488.151;-16.417.952;0;TACORONTE;
67;CASA TAGORO;RESTAURANTE;TAGORO, 28 ;0;38600;2.812.878.907;-1.657.861.322;0;GRANADILLA DE ABONA;
0;CASA TEJA;RESTAURANTE;C/. EL PILON, 86;0;38620;0;0;0;SAN MIGUEL;
155;CASA TAFURIASTE;RESTAURANTE;LAS CANDIAS CTRA. DE LA LUZ, 29 ( LAS CANDIAS);0;38300;3.952.854.919.433.590;-12.117.623.138.427.700;335;LA OROTAVA;
62;CASA TAGORO;RESTAURANTE;C/. VALLE MENENDEZ, 28;0;38650;4.027.027.893.066.400;-7.966.221.618.652.340;0;ARONA;
76;CASA TATO;RESTAURANTE;MARITIMA, S/N. AVDA.;0;38500;0;0;3;GÜIMAR;
45;CASA TELESFORO;RESTAURANTE;PLAZA SAN CRISTOBAL, 3;0;38204;28.485.549.009.999.900;-1.631.439.797;0;LA LAGUNA;
60;CASA TERE;RESTAURANTE;AVDA. MARITIMA, 33 L-8;0;38530;0;0;25;CANDELARIA;
60;CASA TINA;RESTAURANTE;CASINO, 4 ;0;38400;28.416.464.919.999.900;-1.654.638.648;0;PUERTO DE LA CRUZ;
40;CASA TEODORO;BAR;LLANITO DE PERERA, 18  ;0;38430;0;0;0;ICOD DE LOS VINOS;
48;CASA TEO;RESTAURANTE;C/ EL PASO, 11;0;38440;28.374.131;-16.649.935;0;LA GUANCHA;
56;CASA TITA;RESTAURANTE;GENERAL PUNTA DEL HIDALGO, 142 CTRA.  ;0;38240;0;0;0;LA LAGUNA;
82;CASA TRES;RESTAURANTE;LOS ATAMANES, L-8 A/B EDF. (URB. TORVISCAS);0;38670;39.977.298.736.572.200;-7.533.350.372.314.450;28;ADEJE;
60;CASA TITO;RESTAURANTE;BLAS PEREZ GONZALEZ, S/N. AVDA. (MERCADO MUNICIPAL, L-29);0;38400;0;0;48;PUERTO DE LA CRUZ;
13;CASA URBANA ALEMAN;BAR;REAL AGUA GARCIA, 61 ;0;38355;0;0;0;TACORONTE;
56;CASA VALENCIA;RESTAURANTE;GENERAL NORTE, 56 CTRA.  ;0;38360;0;0;0;EL SAUZAL;
32;CASA TOÑA;RESTAURANTE;C/. BENITO PEREZ GALDOS, 41;0;38611;0;0;0;GRANADILLA DE ABONA;
40;CASA VICENTE;RESTAURANTE;C/ CASTAÑO, 4, L-1D;NULL;38400;0;0;0;PUERTO DE LA CRUZ;
30;CASA VALENTINA;RESTAURANTE;SANTA ANA, 10 ;0;38350;-273.796.101;-55.580.574;0;CANDELARIA;
20;CASA VIDAL;BAR;CANDILAS, 3 ;0;38202;0;0;0;LA LAGUNA;
100;CASA VIEJA;RESTAURANTE;GENERAL DEL NORTE, 122 CTRA. ;0;38370;0;0;0;LA MATANZA DE ACENTEJO;
0;CASA VICTOR;BAR;C/. SAN JUAN, 2 (LAS LISTADAS);0;38580;28.123.294.120.000.000;-1.646.100.372;0;ARICO;
0;CASA VIDAL;RESTAURANTE;C/. ADELA HERNANDEZ, 53;0;38380;28.432.567;-16.478.089;0;LA VICTORIA DE ACENTEJO;
124;CASA VICTOR;RESTAURANTE;EL CHO II URB. (EDIF. TIMANFAYA, II L-4) ;0;38639;28.050.754;-16.665.194;0;ARONA;
64;CASA WILLY;RESTAURANTE;GENERAL DEL NORTE, 53 CTRA.;0;38360;0;0;538;EL SAUZAL;
0;CASA YEYO;BAR;TOSCA DE ANA MARIA, 36 ;0;38390;28.425.775.050.000.000;-1.647.674.345;0;SANTA URSULA;
60;CASA VIEJA, LA;CAFETERIA;SAN ANTONIO, 30 ;0;38000;2.838.146;-1.653.326;0;PUERTO DE LA CRUZ;
30;CASA, LA;RESTAURANTE;BENCOMO, 33 ;0;38201;2.846.995.655;-16.272.743.830.000.000;0;LA LAGUNA;
58;CASA VIEJA, LA;RESTAURANTE;SAN ANTONIO, 30 ;0;38400;2.838.146;-1.653.326;0;PUERTO DE LA CRUZ;
0;CASABLANCA;HOTEL RURAL;C/ REAL, 146 ;0;38410;0;0;0;LOS REALEJOS;
60;CASABLANCA;RESTAURANTE;GENERAL DEL PORIS DE ABONA, S/N. CTRA. (URB. CLUB CASABLANCA);0;38260;0;0;0;ARICO;
64;CASABIERTA;BAR-CAFETERIA;C/ CAPITAN BROTONS, 9;NULL;38201;284.895.739;-16.317.116.620.000.000;0;LA LAGUNA;
0;CASANOVA;SALA DE FIESTAS;PALM BEACH, 14/16 ;0;38660;0;0;0;ADEJE;
82;CASABLANCA;CAFETERIA;CALZADA DE MARTIANEZ, 4 (EL TOPE);0;38400;2.841.398.656;-1.654.261.529;0;PUERTO DE LA CRUZ;
0;CASADEMIA;BAR-CAFETERIA;RAMBLA DE SANTA CRUZ, 118;0;38001;2.847.434.431;-1.625.236.005;0;SANTA CRUZ DE TENERIFE;
34;CASANOVA;BAR;DEL PUERTITO, 10 CTRA.;0;38500;0;0;0;GÜIMAR;
118;CASANOVA;RESTAURANTE;GENERAL DEL NORTE, KM. 20.5 CTRA.;0;38000;0;0;0;EL SAUZAL;
20;CASANOVA;BAR-CAFETERIA;C/. EL PINAR, 2 (CAMINO JARDINA, 161);0;38293;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
100;CASCADA DE COPACABANA, LA;RESTAURANTE;COPACABANA EDIF. ;0;38670;0;0;0;ADEJE;
0;CASCADA, LA;BAR;MARBELLA, A-2 ;0;38687;0;0;0;GUIA DE ISORA;
56;CASCADA, LA;BAR;FRANCISCO AFONSO CARRILLO, 11 ;0;38430;0;0;0;ICOD DE LOS VINOS;
43;CASERIO CASA CARMEN, EL;RESTAURANTE;C/. RAMON PINO, 33 ;0;38650;4.027.027.893.066.400;-7.966.221.618.652.340;0;ARONA;
0;CASETA;BAR;MARITIMA, 1 AVDA. ;0;38000;0;0;0;ICOD DE LOS VINOS;
50;CASERAL;CAFETERIA;GENERAL PTO. LA CRUZ CTRA. (LA ASOMADA, L-4);0;38400;28.399.472;-16.549.934;0;PUERTO DE LA CRUZ;
0;CASERIO LOS PARTIDOS;HOTEL RURAL;LOS PARTIDOS, 4 ;0;38435;3.260.641.098.022.460;-10.955.258.178.710.900;0;TANQUE;
70;CASETA, LA;RESTAURANTE;MARITIMA AVDA., 1(URB. TESESINTE ) ;0;38240;0;0;0;LA LAGUNA;
120;CASERON, EL;RESTAURANTE;CTRA. LOS ABRIGOS, 4 ;0;38620;3.574.946.975.708.000;-1.206.966.781.616.210;0;SAN MIGUEL;
30;CASI QUE SI;CAFETERIA;AVDA. CANARIAS, S/N. (EDIF. OSIRIS, L-4);0;38410;28.388.174;-16.584.672;0;LOS REALEJOS;
37;CASETA, LA;CAFETERIA;C/. EMILIO LOPEZ, 24;0;38003;2.846.056.956;-16.253.109.719.999.900;0;SANTA CRUZ DE TENERIFE;
12;CASETA, LA;BAR;C.C. SANTIAGO I - LOCAL-102 ;0;38683;0;0;0;SANTIAGO DEL TEIDE;
0;CASIANO HERNANDEZ;BAR;LOS GOMEZ, S/N. ;0;38000;3.952.854.919.433.590;-12.117.623.138.427.700;0;LA OROTAVA;
0;CASIBAR;BAR;CALVARIO, 109 ;0;38000;0;0;0;TEGUESTE;
40;CASILLA, LA;RESTAURANTE;LA MINA, 20 CMNO. ;0;38290;18.026.599.884.033.200;-6.685.679.626.464.840;0;EL ROSARIO;
35;CASIANO VERANO;BAR;ESQUIVEL, 2 ;0;38400;2.841.663.927;-1.654.822.916;0;PUERTO DE LA CRUZ;
50;CASILLA, LA;RESTAURANTE;LANCE DE PADILLA, 72 ;0;38430;0;0;0;ICOD DE LOS VINOS;
0;CASINO;BAR;TRANSVERSAL LA ASOMADA, 16 ;0;38000;0;0;0;SAN MIGUEL;
0;CASINO;BAR;SAN ANTONIO, 8;0;38600;0;0;0;GRANADILLA DE ABONA;
8;CASIANO;BAR-CAFETERIA;C/ CHAFIRA, 58 - LAS MORADITAS DE TACO;NULL;38110;2.844.281.798;-1.628.929.896;0;SANTA CRUZ DE TENERIFE;
0;CASINO;BAR;LA CRUZ SANTA PZA. ;0;38410;0;0;0;LOS REALEJOS;
0;CASINO UNION Y PROGRESO;BAR;JOSE ANTONIO AVDA. ;0;38000;0;0;0;ARAFO;
0;CASINO DE LA LAGUNA;RESTAURANTE;C/ NAVA Y GRIMON, 7;0;38201;2.848.862.439;-1.631.354.392;0;LA LAGUNA;
40;CASINO REALEJOS;CAFETERIA;C/. LA ALHONDIGA, 3;0;38411;28.388.371.099.999.900;-165.862.283;0;LOS REALEJOS;
0;CASINO, EL;RESTAURANTE;GENERAL FRANCO, 17. CASINO . ;0;38000;0;0;0;LOS REALEJOS;
49;CASINO, EL;RESTAURANTE;C/. IRIARTE, 1;0;38400;28.415.463.119.999.900;-1.655.021.936;0;PUERTO DE LA CRUZ;
48;CASITA THAILANDESA, LA;RESTAURANTE;RESID. EL CAMISON BL.2, L-26 ;0;38660;0;0;0;ARONA;
0;CASITA DE ANA, LA;RESTAURANTE;C/ FRANCISCO DE PAULA, 107;0;38291;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
0;CASONA, EL;BAR;SUBIDA MAL PAIS ;0;38003;30.160.860.061.645.500;-10.468.328.857.421.800;0;CANDELARIA;
35;CASONA, LA;CAFETERIA;C/. TOMAS CALAMITA, 9;0;38300;0;0;363;LA OROTAVA;
100;CASONA, LA;RESTAURANTE;EL CHARCO, 13 PZA. ;0;38400;0;0;0;PUERTO DE LA CRUZ;
0;CASTA DE MADERA, LA;RESTAURANTE;LA CANDELARIA, 22, AVDA. ;0;38206;0;0;0;LA LAGUNA;
100;CASTALIA;RESTAURANTE;BRUSELAS, 5 (CASTALIA PARK APTOS.) ;0;38670;2.808.806.215;-1.673.303.519;0;ADEJE;
120;CASITA, LA;RESTAURANTE;C.C. BORA BORA. (1ª PLANTA L-4) ;0;38660;39.977.298.736.572.200;-7.533.350.372.314.450;0;ADEJE;
0;CASTAÑOS, LOS;BAR;AGUA GARCIA ;0;38000;2.846.489.906.311.030;-16.405.879.974.365.200;0;TACORONTE;
100;CASTAÑOS, LOS;RESTAURANTE;LA ESPERANZA. KM.2 CTRA.  (AVDA. CECILIA MARRERO, 5);0;38206;0;0;0;TACORONTE;
30;CASTAWAY'S (NAUFRAGOS);CAFETERIA;PARQUE ROYALE, L-13 APTOS.  ;0;38600;0;0;0;ADEJE;
36;CASTAWAY'S (NAUFRAGOS);BAR;COMPOSTELA BEACH, 8003 C.C. ;0;38650;0;0;0;ARONA;
0;CASTAÑUELAS;BAR;PASEO MARITIMO LOS CRISTIANOS, 17 (C.C. LEDESBELL-TAJUMARI, L-3A);0;38650;2.805.032.649;-16.715.166.240.000.000;0;ARONA;
81;CASINO TAORO;RESTAURANTE;PARQUE DEL TAORO, 22 ;0;38400;284.117.952;-1.654.781.342;0;PUERTO DE LA CRUZ;
20;CASTILLA;BAR;DIVINA PASTORA, EDIF. 3 (URB. CRUZ DEL SEÑOR) ;0;38007;3.837.155.342;-0.48594475000000004;0;SANTA CRUZ DE TENERIFE;
20;CASTILLO;BAR;LA MANGA, 5 ;0;38001;28.497.395;-16.208.739;0;SANTA CRUZ DE TENERIFE;
0;CASTILLO;BAR;ALMACIGA ;0;38000;28.575.450.897.216.700;-1.617.215.919.494.620;0;SANTA CRUZ DE TENERIFE;
30;CASTILLO DE BLARNEY, EL;BAR;PENETRACION AVDA. PARQUE CATLEYA L.6,7 ;0;38660;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
0;CASTILLO, EL;BAR;EL POZO DE LA VIRGEN ;0;38000;30.160.860.061.645.500;-10.468.328.857.421.800;0;CANDELARIA;
420;CASTILLO SAN MIGUEL;RESTAURANTE;ALDEA BLANCA, S/N. ;0;38620;3.574.946.975.708.000;-1.206.966.781.616.210;0;SAN MIGUEL;
0;CASTILLO DARIAS ISAURA;BAR;GAVISA FASE II, L-II (POLIG. EL ROSARIO);0;38108;0;0;0;SANTA CRUZ DE TENERIFE;
0;CASTILLO, EL;BAR;CTRA. GENERAL EL CASTILLO, 1 ;0;38410;0;0;0;LOS REALEJOS;
56;CASTILLO, EL;RESTAURANTE;PIRIS, 1 . EL CASTILLO ;0;38410;2.839.328.937;-16.590.511.680.000.000;0;LOS REALEJOS;
0;CASTING'S BAR;BAR;PRESIDENTE, L-15 C.C. (SUEÑO AZUL) ;0;38670;39.977.298.736.572.200;-7.533.350.372.314.450;0;ADEJE;
12;CASTRO;BAR;ICOR, 9;0;38009;0;0;0;SANTA CRUZ DE TENERIFE;
0;CASTRO;BAR;LOMO COLORADO ;0;38000;28.487.470.626.831.000;-16.397.899.627.685.500;0;TACORONTE;
12;CASTILLOS, LOS;BAR;COLOGAN, 10 ;0;38300;2.839.116.767;-1.652.634.099;0;LA OROTAVA;
120;CASTRO;RESTAURANTE;CTRA. GENERAL AGUA GARCIA, 267;0;38600;28.478.381;-16.405.069;0;TACORONTE;
58;CASONA, LA;RESTAURANTE;DUQUE DE LA TORRE, 18 ;0;38640;39.977.298.736.572.200;-7.533.350.372.314.450;0;ADEJE;
50;CASTRO;HAMBURGUESERÍA;HERRADORES, 97 ;0;38200;28.489.852.850.000.000;-1.631.976.798;0;LA LAGUNA;
45;CASTRO;BAR;CTRA GENERAL SAN ISIDRO-CHIMICHE, 9 ;0;38008;0;0;0;GRANADILLA DE ABONA;
20;CATALINA;BAR;OBISPO PEREZ CACERES, 45 ;0;38530;0;0;0;CANDELARIA;
0;CATALINA;BAR;PUNTA DEL HIDALGO ;0;38000;2.856.934.928.894.040;-1.632.335.090.637.200;0;LA LAGUNA;
48;CATALANA, LA;CAFETERIA;SUAREZ GUERRA, 35 ;0;38002;2.846.832.267;-1.625.252.595;0;SANTA CRUZ DE TENERIFE;
